tick,time,steerCmd,brakeCmd,throttleCmd,distance1,distance2,distanc3,Location_X,Location_Y,Location_Z,Rotation_Pitch,Rotation_Yaw,Rotation_Roll,distance3
110,21:41:47:882,0.0,0.6212635636329651,0.6212635636329651,162.82784946981226,366.9393463261142,,-433.90045166015625,34.89894485473633,-0.019123191013932228,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.198602508938
111,21:41:47:909,0.0,0.6212635636329651,0.6212635636329651,162.82784946981226,366.9393463261142,,-433.90045166015625,34.89894485473633,-0.019123191013932228,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.198602508938
112,21:41:47:931,0.0,0.6212635636329651,0.6212635636329651,162.82784946981226,366.9393463261142,,-433.90045166015625,34.89894485473633,-0.019123191013932228,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.198602508938
113,21:41:47:956,0.0,0.6212635636329651,0.6212635636329651,162.82784971296041,366.939347021815,,-433.90045166015625,34.89894485473633,-0.019142799079418182,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986028469564
114,21:41:47:982,0.0,0.6212635636329651,0.6212635636329651,162.82784979054568,366.93934724380244,,-433.90045166015625,34.89894485473633,-0.01914905570447445,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986029548129
115,21:41:48:008,0.0,0.6212635636329651,0.6212635636329651,162.82784968411144,366.93934693927196,,-433.90045166015625,34.89894485473633,-0.019140472635626793,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986028068515
116,21:41:48:042,0.0,0.6212635636329651,0.6212635636329651,162.82784983784993,366.9393473791494,,-433.90045166015625,34.89894485473633,-0.019152870401740074,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986030205736
117,21:41:48:076,0.0,0.6212635636329651,0.6212635636329651,162.82785015526193,366.9393482873231,,-433.90045166015625,34.89894485473633,-0.019178466871380806,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.198603461826
118,21:41:48:101,0.0,0.6212635636329651,0.6212635636329651,162.82785026310717,366.9393485958858,,-433.90045166015625,34.89894485473633,-0.019187163561582565,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986036117468
119,21:41:48:112,0.0,0.6212635636329651,0.6212635636329651,162.82785009564583,366.93934811675126,,-433.90045166015625,34.89894485473633,-0.01917365938425064,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986033789507
120,21:41:48:137,0.0,0.6212635636329651,0.6212635636329651,162.82784997692218,366.9393477770617,,-433.90045166015625,34.89894485473633,-0.019164085388183594,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986032139064
121,21:41:48:164,0.0,0.6212635636329651,0.6212635636329651,162.82784979054568,366.93934724380244,,-433.90045166015625,34.89894485473633,-0.01914905570447445,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986029548129
122,21:41:48:188,0.0,0.6212635636329651,0.6212635636329651,162.82784979054568,366.93934724380244,,-433.90045166015625,34.89894485473633,-0.01914905570447445,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986029548129
123,21:41:48:212,0.0,0.6212635636329651,0.6212635636329651,162.82784951760095,366.93934646284873,,-433.90045166015625,34.89894485473633,-0.019127044826745987,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986025753729
124,21:41:48:245,0.0,0.6212635636329651,0.6212635636329651,162.82784973471846,366.9393470840693,,-433.90045166015625,34.89894485473633,-0.019144553691148758,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986028772038
125,21:41:48:270,0.0,0.6212635636329651,0.6212635636329651,162.82784976499957,366.9393471707098,,-433.90045166015625,34.89894485473633,-0.0191469956189394,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986029192997
126,21:41:48:315,0.0,0.6212635636329651,0.6212635636329651,162.82784982175076,366.93934733308646,,-433.90045166015625,34.89894485473633,-0.01915157213807106,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986029981932
127,21:41:48:338,0.0,0.6212635636329651,0.6212635636329651,162.82785028156263,366.93934864868976,,-433.90045166015625,34.89894485473633,-0.0191886518150568,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986036374026
128,21:41:48:358,0.0,0.6212635636329651,0.6212635636329651,162.82785007058445,366.93934804504636,,-433.90045166015625,34.89894485473633,-0.019171638414263725,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986033441115
129,21:41:48:403,0.0,0.6212635636329651,0.6212635636329651,162.82785016376204,366.9393483116433,,-433.90045166015625,34.89894485473633,-0.019179152324795723,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986034736425
130,21:41:48:411,0.0,0.6212635636329651,0.6212635636329651,162.82784999394536,366.93934782576815,,-433.90045166015625,34.89894485473633,-0.019165458157658577,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986032375713
