tick,time,steerCmd,brakeCmd,throttleCmd,distance1,distance2
1039,22:24:45:837,0.0,0.0,0.0,521.7020650334048,456.78302366638263
1040,22:24:45:853,0.0,0.0,0.0,521.7020650334048,456.78302366638263
1041,22:24:45:872,0.0,0.0,0.0,520.8877809926063,455.9747645121132
1042,22:24:45:960,0.0,0.0,0.0,519.3492787054486,454.45095309193005
1043,22:24:45:966,0.0,0.0,0.0,518.4252069474004,453.5452776167586
1044,22:24:45:981,0.0,0.0,0.0,518.4252069474004,453.5452776167586
1045,22:24:46:000,0.0,0.0,0.0,518.4252069474004,453.5452776167586
1046,22:24:46:013,0.0,0.0,0.0,518.4252069474004,453.5452776167586
1047,22:24:46:030,0.0,0.0,0.0,518.4252069474004,453.5452776167586
1048,22:24:46:045,0.0,0.0,0.0,518.4252069474004,453.5452776167586
1049,22:24:46:062,0.0,0.0,0.0,518.4252069474004,453.5452776167586
1050,22:24:46:081,0.0,0.0,0.0,518.4252069474004,453.5452776167586
1051,22:24:46:179,0.0,0.0,1.0,514.8167740516407,450.0025615569983
1052,22:24:46:186,0.0,0.0,1.0,513.6742068941145,448.8995775589086
1053,22:24:46:202,0.0,0.0,1.0,513.6742068941145,448.8995775589086
1054,22:24:46:223,0.0,0.0,1.0,513.6742068941145,448.8995775589086
1055,22:24:46:236,0.0,0.0,1.0,512.5336173179235,447.7711779353982
1056,22:24:46:250,0.0,0.0,1.0,512.5336173179235,447.7711779353982
1057,22:24:46:270,0.0,0.0,1.0,512.5336173179235,447.7711779353982
1058,22:24:46:358,0.0,0.0,1.0,510.36854345150357,445.6375538642204
1059,22:24:46:370,0.0,0.0,1.0,509.8032093839156,445.08706058681895
1060,22:24:46:386,0.0,0.0,1.0,509.8032093839156,445.08706058681895
1061,22:24:46:399,0.0,0.0,1.0,509.8032093839156,445.08706058681895
1062,22:24:46:417,0.0,0.0,1.0,508.92172470157345,444.2124994728217
1063,22:24:46:513,0.0,0.0,1.0,507.3070517781912,442.61533809078276
1064,22:24:46:520,0.0,0.0,1.0,506.4441745260944,441.7720475855499
1065,22:24:46:536,0.0,0.0,1.0,506.4441745260944,441.7720475855499
1066,22:24:46:558,0.0,0.0,1.0,506.4441745260944,441.7720475855499
1067,22:24:46:569,0.0,0.0,1.0,506.4441745260944,441.7720475855499
1068,22:24:46:587,0.0,0.0,1.0,506.4441745260944,441.7720475855499
1069,22:24:46:601,0.0,0.0,1.0,506.4441745260944,441.7720475855499
1070,22:24:46:615,0.0,0.0,1.0,506.4441745260944,441.7720475855499
1071,22:24:46:636,0.0,0.0,1.0,506.4441745260944,441.7720475855499
1072,22:24:46:647,0.0,0.0,1.0,505.45336824017113,440.7894289033564
1073,22:24:46:663,0.0,0.0,1.0,505.45336824017113,440.7894289033564
1074,22:24:46:689,0.0,0.0,1.0,505.45336824017113,440.7894289033564
1075,22:24:46:705,0.0,0.0,1.0,505.45336824017113,440.7894289033564
1076,22:24:46:784,0.0,0.0,1.0,501.8244467032506,437.2262164358284
1077,22:24:46:795,0.0,0.0,1.0,500.713009163198,436.1537291652017
1078,22:24:46:808,0.0,0.0,1.0,500.713009163198,436.1537291652017
1079,22:24:46:823,0.0,0.0,1.0,500.713009163198,436.1537291652017
1080,22:24:46:847,0.0,0.0,1.0,500.713009163198,436.1537291652017
1081,22:24:46:857,0.0,0.0,1.0,500.713009163198,436.1537291652017
1082,22:24:46:873,0.0,0.0,1.0,499.1894074128414,434.65014860949975
1083,22:24:46:897,0.0,0.0,1.0,499.1894074128414,434.65014860949975
1084,22:24:46:966,0.0,0.0,1.0,497.53170198854474,433.0037841663187
1085,22:24:46:975,0.0,0.0,1.0,496.6842393021193,432.168478614598
1086,22:24:46:996,0.0,0.0,1.0,496.6842393021193,432.168478614598
1087,22:24:47:007,0.0,0.0,1.0,496.6842393021193,432.168478614598
1088,22:24:47:024,0.0,0.0,1.0,495.66233235931634,431.15442980592917
1089,22:24:47:040,0.0,0.0,1.0,495.66233235931634,431.15442980592917
1090,22:24:47:087,0.0,0.0,1.0,495.66233235931634,431.15442980592917
1091,22:24:47:234,0.0,0.0,1.0,491.07661504748205,426.66225481757925
1092,22:24:47:248,0.0,0.0,1.0,491.07661504748205,426.66225481757925
1093,22:24:47:266,0.0,0.0,1.0,491.07661504748205,426.66225481757925
1094,22:24:47:282,0.0,0.0,0.0,490.1172728341508,425.71045593277034
1095,22:24:47:296,0.0,0.0,0.0,490.1172728341508,425.71045593277034
1096,22:24:47:311,0.0,0.0,0.0,490.1172728341508,425.71045593277034
1097,22:24:47:397,0.0,0.0,0.0,487.9690302090561,423.58907270877984
1098,22:24:47:407,0.0,0.0,0.0,487.35475734745586,422.98924427331673
1099,22:24:47:425,0.0,0.0,0.0,487.35475734745586,422.98924427331673
1100,22:24:47:439,0.0,0.0,0.0,486.56197858697305,422.2019384364209
1101,22:24:47:454,0.0,0.0,0.0,486.56197858697305,422.2019384364209
1102,22:24:47:470,0.0,0.0,0.0,486.56197858697305,422.2019384364209
1103,22:24:47:490,0.0,0.0,0.0,486.56197858697305,422.2019384364209
1104,22:24:47:508,0.0,0.0,0.0,486.56197858697305,422.2019384364209
1105,22:24:47:614,0.0,0.0,0.0,483.6047769825572,419.3176368220762
1106,22:24:47:622,0.0,0.0,0.0,482.64224664803976,418.3549048255846
1107,22:24:47:640,0.0,0.0,0.0,482.64224664803976,418.3549048255846
1108,22:24:47:654,0.0,0.0,0.0,482.64224664803976,418.3549048255846
1109,22:24:47:677,0.0,0.0,1.0,481.33255158753843,417.0586933905329
1110,22:24:47:687,0.0,0.0,1.0,481.33255158753843,417.0586933905329
1111,22:24:47:704,0.0,0.0,1.0,481.33255158753843,417.0586933905329
1112,22:24:47:799,0.0,0.0,1.0,478.58718095126915,414.3553126020438
1113,22:24:47:806,0.0,0.0,1.0,478.58718095126915,414.3553126020438
1114,22:24:47:822,0.0,0.0,1.0,478.58718095126915,414.3553126020438
1115,22:24:47:847,0.0,0.0,1.0,478.58718095126915,414.3553126020438
1116,22:24:47:857,0.0,0.0,1.0,477.4219012029323,413.20041169165546
1117,22:24:47:873,0.0,0.0,1.0,477.4219012029323,413.20041169165546
1118,22:24:47:947,0.0,0.0,1.0,475.90057936905345,411.70806413849823
1119,22:24:47:952,0.0,0.0,1.0,475.2711882333966,411.07852308902454
1120,22:24:47:968,0.0,0.0,1.0,475.2711882333966,411.07852308902454
1121,22:24:47:991,0.0,0.0,1.0,475.2711882333966,411.07852308902454
1122,22:24:47:999,0.0,0.0,1.0,474.25019201044773,410.0655452253819
1123,22:24:48:017,0.0,0.0,1.0,474.25019201044773,410.0655452253819
1124,22:24:48:034,0.0,0.0,1.0,474.25019201044773,410.0655452253819
1125,22:24:48:168,0.0,0.0,1.0,471.99567058531284,407.84000625395373
1126,22:24:48:175,0.0,0.0,1.0,470.4639087015495,406.34885516302654
1127,22:24:48:191,0.0,0.0,1.0,470.4639087015495,406.34885516302654
1128,22:24:48:206,0.0,0.0,1.0,470.4639087015495,406.34885516302654
1129,22:24:48:226,0.0,0.0,1.0,470.4639087015495,406.34885516302654
1130,22:24:48:240,0.0,0.0,1.0,470.4639087015495,406.36236602389505
1131,22:24:48:258,0.0,0.0,1.0,469.17473353876665,405.0728560340812
1132,22:24:48:275,0.0,0.0,1.0,469.17473353876665,405.0728560340812
1133,22:24:48:288,0.0,0.0,1.0,469.17473353876665,405.0728560340812
1134,22:24:48:307,0.0,0.0,1.0,469.17473353876665,405.0728560340812
1135,22:24:48:320,0.0,0.0,1.0,469.17473353876665,405.0728560340812
1136,22:24:48:401,0.0,0.0,1.0,466.09382482098954,402.0432310196629
1137,22:24:48:411,0.0,0.0,1.0,465.45952181111403,401.42732933394
1138,22:24:48:428,0.0,0.0,1.0,465.45952181111403,401.42732933394
1139,22:24:48:444,0.0,0.0,1.0,464.7022260344859,400.675594880075
1140,22:24:48:459,0.0,0.0,1.0,464.7022260344859,400.675594880075
1141,22:24:48:634,0.0,0.0,1.0,463.00444448644976,399.0206670657191
1142,22:24:48:641,0.0,0.0,1.0,461.9048950310227,397.9207258905329
1143,22:24:48:657,0.0,0.0,1.0,460.2447033021538,396.27922748409236
1144,22:24:48:675,0.0,0.0,1.0,460.2447033021538,396.27922748409236
1145,22:24:48:752,0.0,0.0,0.0,458.3185123255437,394.37501566358463
1146,22:24:48:759,0.0,0.0,0.0,457.6583986094079,393.72919275618784
1147,22:24:48:780,0.0,0.0,0.0,457.6583986094079,393.72919275618784
1148,22:24:48:791,0.0,0.0,0.0,457.6583986094079,393.72919275618784
1149,22:24:48:811,0.0,0.0,0.0,457.6583986094079,393.72919275618784
1150,22:24:48:823,0.0,0.0,0.0,456.5104659160153,392.5904100110091
1151,22:24:48:842,0.0,0.0,0.0,456.5104659160153,392.5904100110091
1152,22:24:48:855,0.0,0.0,0.0,456.5104659160153,392.5904100110091
1153,22:24:48:948,0.0,0.0,0.0,454.1505372884876,390.2482932265193
1154,22:24:48:954,0.0,0.0,0.0,453.3263380142844,389.43778676947227
1155,22:24:48:976,0.0,0.0,0.0,453.3263380142844,389.43778676947227
1156,22:24:48:986,0.0,0.0,0.0,453.3263380142844,389.43778676947227
1157,22:24:49:004,0.0,0.0,0.0,453.3263380142844,389.43778676947227
1158,22:24:49:018,0.0,0.0,0.0,452.1666558931077,388.2866510141868
1159,22:24:49:038,0.0,0.0,0.0,452.1666558931077,388.2866510141868
1160,22:24:49:052,0.0,0.0,0.0,452.1666558931077,388.2866510141868
1161,22:24:49:125,0.0,0.0,0.0,449.95957705102734,386.10354690124245
1162,22:24:49:130,0.0,0.0,0.0,449.38612399137105,385.5426282015477
1163,22:24:49:146,0.0,0.0,0.0,449.38612399137105,385.5426282015477
1164,22:24:49:163,0.0,0.0,0.0,449.38612399137105,385.5426282015477
1165,22:24:49:177,0.0,0.0,1.0,448.50473425387645,384.6671525777545
1166,22:24:49:193,0.0,0.0,1.0,448.50473425387645,384.6671525777545
1167,22:24:49:217,0.0,0.0,1.0,448.50473425387645,384.6671525777545
1168,22:24:49:225,0.0,0.0,1.0,448.50473425387645,384.6671525777545
1169,22:24:49:309,0.0,0.0,1.0,446.1395241052055,382.3328972900551
1170,22:24:49:317,0.0,0.0,1.0,445.385290545828,381.5970210683139
1171,22:24:49:335,0.0,0.0,1.0,445.385290545828,381.5970210683139
1172,22:24:49:354,0.0,0.0,1.0,445.385290545828,381.5970210683139
1173,22:24:49:364,0.0,0.0,1.0,445.385290545828,381.5970210683139
1174,22:24:49:385,0.0,0.0,1.0,444.1359948023208,380.3594414691069
1175,22:24:49:398,0.0,0.0,1.0,444.1359948023208,380.3594414691069
1176,22:24:49:531,0.0,0.0,1.0,442.54713586263506,378.7877333361848
1177,22:24:49:536,0.0,0.0,1.0,440.67477145844714,376.9640034089189
1178,22:24:49:551,0.0,0.0,1.0,440.67477145844714,376.9640034089189
1179,22:24:49:569,0.0,0.0,1.0,440.10551750021926,376.39800620223747
1180,22:24:49:586,0.0,0.0,1.0,440.10551750021926,376.39800620223747
1181,22:24:49:671,0.0,0.0,1.0,438.5747100997919,374.88282690710247
1182,22:24:49:677,0.0,0.0,1.0,437.70805807312684,374.0350037708761
1183,22:24:49:696,0.0,0.0,1.0,437.70805807312684,374.0350037708761
1184,22:24:49:711,0.0,0.0,1.0,437.70805807312684,374.0350037708761
1185,22:24:49:724,0.0,0.0,1.0,437.70805807312684,374.0350037708761
1186,22:24:49:744,0.0,0.0,1.0,437.70805807312684,374.0350037708761
1187,22:24:49:762,0.0,0.0,1.0,437.70805807312684,374.0350037708761
1188,22:24:49:773,0.0,0.0,1.0,437.70805807312684,374.0350037708761
1189,22:24:49:789,0.0,0.0,1.0,437.70805807312684,374.0350037708761
1190,22:24:49:812,0.0,0.0,1.0,436.71232604085344,373.0474920871638
1191,22:24:49:914,0.0,0.0,1.0,433.8271132514697,370.2059453608732
1192,22:24:49:922,0.0,0.0,1.0,432.5622818682155,368.9802554760101
1193,22:24:49:938,0.0,0.0,1.0,432.5622818682155,368.9802554760101
1194,22:24:49:957,0.0,0.0,1.0,431.8089356902705,368.23274810486083
1195,22:24:49:971,0.0,0.0,1.0,431.8089356902705,368.23274810486083
1196,22:24:49:989,0.0,0.0,1.0,431.8089356902705,368.23274810486083
1197,22:24:50:061,0.0,0.0,1.0,430.1975900677842,366.63841060121473
1198,22:24:50:068,0.0,0.0,1.0,429.38588716980166,365.8444008863821
1199,22:24:50:086,0.0,0.0,1.0,429.38588716980166,365.8444008863821
1200,22:24:50:102,0.0,0.0,1.0,429.38588716980166,365.8444008863821
1201,22:24:50:115,0.0,0.0,1.0,429.38588716980166,365.8444008863821
1202,22:24:50:133,0.0,0.0,1.0,428.2172195336256,364.685794489361
1203,22:24:50:151,0.0,0.0,1.0,428.2172195336256,364.685794489361
1204,22:24:50:290,0.0,0.0,1.0,426.3544038847169,362.84433206678983
1205,22:24:50:296,0.0,0.0,1.0,424.3805119164125,360.9210001090024
1206,22:24:50:314,0.0,0.0,1.0,424.3805119164125,360.9210001090024
1207,22:24:50:329,0.0,0.0,1.0,424.3805119164125,360.9210001090024
1208,22:24:50:345,0.0,0.0,1.0,424.3805119164125,360.9210001090024
1209,22:24:50:359,0.0,0.0,1.0,424.3805119164125,360.9210001090024
1210,22:24:50:376,0.0,0.0,1.0,423.3281698384647,359.8778404519679
1211,22:24:50:392,0.0,0.0,1.0,423.3281698384647,359.8778404519679
1212,22:24:50:422,0.0,0.0,1.0,423.3281698384647,359.8778404519679
1213,22:24:50:434,0.0,0.0,1.0,423.3281698384647,359.8778404519679
1214,22:24:50:515,22.500000335276127,0.0,1.0,420.0745698775833,356.6776215327896
1215,22:24:50:523,22.500000335276127,0.0,1.0,419.4854168180197,356.1057565963768
1216,22:24:50:540,22.500000335276127,0.0,1.0,419.4854168180197,356.1057565963768
1217,22:24:50:555,0.0,0.0,0.0,418.7653952698993,355.3911382014099
1218,22:24:50:574,0.0,0.0,0.0,418.7653952698993,355.3911382014099
1219,22:24:50:589,0.0,0.0,0.0,418.7653952698993,355.3911382014099
1220,22:24:50:773,0.0,0.0,0.0,416.66710343172844,353.31723064453246
1221,22:24:50:781,0.0,0.0,0.0,413.57632578461903,350.27708464345983
1222,22:24:50:797,0.0,0.0,0.0,413.57632578461903,350.27708464345983
1223,22:24:50:813,0.0,0.0,0.0,413.57632578461903,350.27708464345983
1224,22:24:50:883,0.0,0.0,0.0,411.88955261915174,348.6005431189754
1225,22:24:50:889,0.0,0.0,0.0,411.232497308795,347.9523073564449
1226,22:24:50:905,0.0,0.0,0.0,411.232497308795,347.9523073564449
1227,22:24:50:924,0.0,0.0,0.0,411.232497308795,347.9523073564449
1228,22:24:50:938,0.0,0.0,0.0,411.232497308795,347.9523073564449
1229,22:24:50:960,0.0,0.0,0.0,410.30697724820504,347.0330664647154
1230,22:24:50:969,0.0,0.0,0.0,410.30697724820504,347.0330664647154
1231,22:24:50:986,0.0,0.0,0.0,410.30697724820504,347.0330664647154
1232,22:24:51:081,0.0,0.0,1.0,407.69796148620105,344.4420960687363
1233,22:24:51:087,0.0,0.0,1.0,406.84509926138105,343.602774519146
1234,22:24:51:106,0.0,0.0,1.0,406.84509926138105,343.602774519146
1235,22:24:51:119,0.0,0.0,1.0,406.84509926138105,343.602774519146
1236,22:24:51:138,-22.500000335276127,0.0,1.0,406.00185886361743,342.7647331671965
1237,22:24:51:154,-22.500000335276127,0.0,1.0,406.00185886361743,342.7647331671965
1238,22:24:51:243,-22.500000335276127,0.0,1.0,404.366729230145,341.1390536334611
1239,22:24:51:248,-22.500000335276127,0.0,1.0,403.36148115584393,340.14864332185886
1240,22:24:51:266,-22.500000335276127,0.0,1.0,403.36148115584393,340.14864332185886
1241,22:24:51:283,-22.500000335276127,0.0,1.0,403.36148115584393,340.14864332185886
1242,22:24:51:296,-22.500000335276127,0.0,1.0,403.36148115584393,340.14864332185886
1243,22:24:51:314,-22.500000335276127,0.0,1.0,403.36148115584393,340.14864332185886
1244,22:24:51:328,-22.500000335276127,0.0,1.0,403.36148115584393,340.14864332185886
1245,22:24:51:344,-22.500000335276127,0.0,1.0,403.36148115584393,340.14864332185886
1246,22:24:51:361,-22.500000335276127,0.0,1.0,403.36148115584393,340.14864332185886
1247,22:24:51:503,0.0,0.0,1.0,398.3517787665652,335.24872153671095
1248,22:24:51:512,0.0,0.0,1.0,397.8202466432662,334.7389473042223
1249,22:24:51:525,0.0,0.0,1.0,397.8202466432662,334.7389473042223
1250,22:24:51:542,0.0,0.0,1.0,397.8202466432662,334.7389473042223
1251,22:24:51:560,0.0,0.0,1.0,396.8995537883417,333.8271774149414
1252,22:24:51:574,0.0,0.0,1.0,396.8995537883417,333.8271774149414
1253,22:24:51:747,0.0,0.0,1.0,395.18580114164456,332.13348308325163
1254,22:24:51:755,0.0,0.0,1.0,394.4105269910784,331.4008049246156
1255,22:24:51:770,0.0,0.0,1.0,392.5053478903627,329.49468968466846
1256,22:24:51:852,0.0,0.0,1.0,391.1012361305171,328.10417718444324
1257,22:24:51:858,0.0,0.0,1.0,390.31098842466696,327.32949450635186
1258,22:24:51:878,0.0,0.0,1.0,390.31098842466696,327.32949450635186
1259,22:24:51:893,0.0,0.0,1.0,390.31098842466696,327.32949450635186
1260,22:24:51:907,22.500000335276127,0.0,1.0,389.44223628737933,326.46708150773594
1261,22:24:51:928,22.500000335276127,0.0,1.0,389.44223628737933,326.46708150773594
1262,22:24:51:941,22.500000335276127,0.0,1.0,389.44223628737933,326.46708150773594
1263,22:24:52:075,22.500000335276127,0.0,1.0,387.46284795825426,324.5109739808988
1264,22:24:52:081,22.500000335276127,0.0,1.0,385.46219807708025,322.56274798597167
1265,22:24:52:098,22.500000335276127,0.0,1.0,385.46219807708025,322.56274798597167
1266,22:24:52:115,0.0,0.0,1.0,384.7891715921417,321.89442048847303
1267,22:24:52:129,0.0,0.0,1.0,384.7891715921417,321.89442048847303
1268,22:24:52:212,0.0,0.0,1.0,383.24359485537593,320.36152564935963
1269,22:24:52:217,0.0,0.0,1.0,382.4225202486152,319.55581637830386
1270,22:24:52:236,0.0,0.0,1.0,382.4225202486152,319.55581637830386
1271,22:24:52:251,0.0,0.0,1.0,382.4225202486152,319.55581637830386
1272,22:24:52:267,0.0,0.0,0.0,381.3574267997925,318.49902123042926
1273,22:24:52:283,0.0,0.0,0.0,381.3574267997925,318.49902123042926
1274,22:24:52:298,0.0,0.0,0.0,381.3574267997925,318.49902123042926
1275,22:24:52:314,0.0,0.0,0.0,381.3574267997925,318.49902123042926
1276,22:24:52:330,0.0,0.0,0.0,381.3574267997925,318.49902123042926
1277,22:24:52:349,0.0,0.0,0.0,381.3574267997925,318.49902123042926
1278,22:24:52:361,0.0,0.0,0.0,381.3574267997925,318.49902123042926
1279,22:24:52:378,0.0,0.0,0.0,381.3574267997925,318.49902123042926
1280,22:24:52:427,0.0,0.0,0.0,378.2749315804388,315.4626613978502
1281,22:24:52:435,0.0,0.0,0.0,377.6377284119874,314.8433692994051
1282,22:24:52:449,0.0,0.0,0.0,377.6377284119874,314.8433692994051
1283,22:24:52:467,0.0,0.0,0.0,376.8098520547416,314.02100780402185
1284,22:24:52:483,0.0,0.0,0.0,376.8098520547416,314.02100780402185
1285,22:24:52:497,0.0,0.0,0.0,376.8098520547416,314.02100780402185
1286,22:24:52:582,0.0,0.0,0.0,375.22990099495735,312.4566032752372
1287,22:24:52:588,0.0,0.0,0.0,374.2211054203422,311.4695732071216
1288,22:24:52:606,0.0,0.0,0.0,374.2211054203422,311.4695732071216
1289,22:24:52:621,0.0,0.0,0.0,374.2211054203422,311.4695732071216
1290,22:24:52:635,0.0,0.0,0.0,374.2211054203422,311.4695732071216
1291,22:24:52:653,0.0,0.0,0.0,374.2211054203422,311.4695732071216
1292,22:24:52:671,0.0,0.0,0.0,374.2211054203422,311.4695732071216
1293,22:24:52:683,0.0,0.0,0.0,374.2211054203422,311.4695732071216
1294,22:24:52:700,0.0,0.0,0.0,374.2211054203422,311.4695732071216
1295,22:24:52:716,0.0,0.0,1.0,373.19541125649806,310.45193929064294
1296,22:24:52:774,0.0,0.0,1.0,370.61013057063286,307.9108975217595
1297,22:24:52:780,0.0,0.0,1.0,370.00586153961524,307.31487706337634
1298,22:24:52:799,0.0,0.0,1.0,370.00586153961524,307.31487706337634
1299,22:24:52:814,0.0,0.0,1.0,370.00586153961524,307.31487706337634
1300,22:24:52:829,0.0,0.0,1.0,369.18428069626316,306.4984105738335
1301,22:24:52:845,0.0,0.0,1.0,369.18428069626316,306.4984105738335
1302,22:24:52:991,0.0,0.0,1.0,367.2361821175992,304.571018069316
1303,22:24:52:997,0.0,0.0,1.0,365.3407732864729,302.7256434659161
1304,22:24:53:015,0.0,0.0,1.0,365.3407732864729,302.7256434659161
1305,22:24:53:039,0.0,0.0,1.0,365.3407732864729,302.7256434659161
1306,22:24:53:047,0.0,0.0,1.0,364.4125804776377,301.8050539509211
1307,22:24:53:062,0.0,0.0,1.0,364.4125804776377,301.8050539509211
1308,22:24:53:140,0.0,0.0,1.0,362.78544576701,300.1936012327767
1309,22:24:53:145,0.0,0.0,1.0,362.1486352771287,299.5697572058405
1310,22:24:53:164,0.0,0.0,1.0,362.1486352771287,299.5697572058405
1311,22:24:53:179,0.0,0.0,1.0,362.1486352771287,299.5697572058405
1312,22:24:53:194,0.0,0.0,1.0,362.1486352771287,299.5697572058405
1313,22:24:53:211,0.0,0.0,1.0,361.0585167901591,298.4882435722893
1314,22:24:53:230,0.0,0.0,1.0,361.0585167901591,298.4882435722893
1315,22:24:53:241,0.0,0.0,1.0,361.0585167901591,298.4882435722893
1316,22:24:53:351,-22.500000335276127,0.0,1.0,358.85910561280843,296.31541075544715
1317,22:24:53:363,-22.500000335276127,0.0,1.0,357.65922881835075,295.1463916942806
1318,22:24:53:382,-22.500000335276127,0.0,1.0,357.65922881835075,295.1463916942806
1319,22:24:53:395,-22.500000335276127,0.0,1.0,357.65922881835075,295.1463916942806
1320,22:24:53:414,0.0,0.0,1.0,356.65662871839993,294.1525838202769
1321,22:24:53:427,0.0,0.0,1.0,356.65662871839993,294.1525838202769
1322,22:24:53:517,0.0,0.0,1.0,354.7617035517049,292.27957245033866
1323,22:24:53:526,0.0,0.0,1.0,354.00194109394226,291.53703936585765
1324,22:24:53:544,0.0,0.0,1.0,354.00194109394226,291.53703936585765
1325,22:24:53:557,0.0,0.0,1.0,354.00194109394226,291.53703936585765
1326,22:24:53:579,0.0,0.0,1.0,352.78828666696495,290.3341382357849
1327,22:24:53:589,0.0,0.0,1.0,352.78828666696495,290.3341382357849
1328,22:24:53:607,0.0,0.0,1.0,352.78828666696495,290.3341382357849
1329,22:24:53:740,0.0,0.0,1.0,351.00955773442604,288.57407436556394
1330,22:24:53:746,0.0,0.0,1.0,349.03361744732473,286.64653065218425
1331,22:24:53:763,0.0,0.0,1.0,349.03361744732473,286.64653065218425
1332,22:24:53:781,0.0,0.0,0.0,348.41166732972124,286.02811398681206
1333,22:24:53:796,0.0,0.0,0.0,348.41166732972124,286.02811398681206
1334,22:24:53:810,0.0,0.0,0.0,348.41166732972124,286.02811398681206
1335,22:24:53:879,0.0,0.0,0.0,346.5904198040574,284.21815577624756
1336,22:24:53:883,0.0,0.0,0.0,345.92364786585955,283.56014840046174
1337,22:24:53:900,0.0,0.0,0.0,345.92364786585955,283.56014840046174
